kehadiran_id,karyawan_id,tanggal,waktu_masuk,waktu_keluar,status_kehadiran,keterlambatan_menit,keterangan
11681,31,2025-03-10,2025-03-10 08:05:00,2025-03-10 17:16:00,Hadir,0,Keterangan untuk Hadir
11682,32,2025-03-10,2025-03-10 08:09:00,2025-03-10 17:12:00,Hadir,0,Keterangan untuk Hadir
11683,33,2025-03-10,2025-03-10 08:12:00,2025-03-10 17:06:00,Hadir,6,Keterangan untuk Hadir
11684,34,2025-03-10,,,Izin,0,Keterangan untuk Izin
11685,35,2025-03-10,2025-03-10 08:12:00,2025-03-10 17:01:00,Hadir,9,Keterangan untuk Hadir
11686,36,2025-03-10,2025-03-10 08:12:00,2025-03-10 17:30:00,Hadir,0,Keterangan untuk Hadir
11687,37,2025-03-10,2025-03-10 08:00:00,2025-03-10 17:07:00,Hadir,0,Keterangan untuk Hadir
11688,38,2025-03-10,2025-03-10 08:12:00,2025-03-10 17:09:00,Hadir,0,Keterangan untuk Hadir
11689,39,2025-03-10,2025-03-10 08:25:00,2025-03-10 17:09:00,Hadir,0,Keterangan untuk Hadir
11690,40,2025-03-10,2025-03-10 08:09:00,2025-03-10 17:18:00,Hadir,0,Keterangan untuk Hadir
11691,41,2025-03-10,,,Izin,0,Keterangan untuk Izin
11692,42,2025-03-10,2025-03-10 08:27:00,2025-03-10 17:20:00,Hadir,8,Keterangan untuk Hadir
11693,43,2025-03-10,2025-03-10 08:01:00,2025-03-10 17:07:00,Hadir,21,Keterangan untuk Hadir
11694,44,2025-03-10,2025-03-10 08:30:00,2025-03-10 17:22:00,Hadir,0,Keterangan untuk Hadir
11695,45,2025-03-10,,,Sakit,0,Keterangan untuk Sakit
11696,46,2025-03-10,2025-03-10 08:05:00,2025-03-10 17:24:00,Hadir,0,Keterangan untuk Hadir
11697,47,2025-03-10,2025-03-10 08:11:00,2025-03-10 17:26:00,Hadir,0,Keterangan untuk Hadir
11698,48,2025-03-10,2025-03-10 08:24:00,2025-03-10 17:00:00,Hadir,0,Keterangan untuk Hadir
11699,49,2025-03-10,2025-03-10 08:19:00,2025-03-10 17:29:00,Hadir,0,Keterangan untuk Hadir
11700,50,2025-03-10,2025-03-10 08:05:00,2025-03-10 17:28:00,Hadir,4,Keterangan untuk Hadir
11701,1,2025-03-11,2025-03-11 08:26:00,2025-03-11 17:03:00,Hadir,0,Keterangan untuk Hadir
11702,2,2025-03-11,2025-03-11 08:16:00,2025-03-11 17:13:00,Hadir,0,Keterangan untuk Hadir
11703,3,2025-03-11,,,Sakit,0,Keterangan untuk Sakit
11704,4,2025-03-11,2025-03-11 08:23:00,2025-03-11 17:01:00,Hadir,0,Keterangan untuk Hadir
11705,5,2025-03-11,2025-03-11 08:05:00,2025-03-11 17:27:00,Hadir,0,Keterangan untuk Hadir
11706,6,2025-03-11,2025-03-11 08:13:00,2025-03-11 17:18:00,Hadir,0,Keterangan untuk Hadir
11707,7,2025-03-11,,,Izin,0,Keterangan untuk Izin
11708,8,2025-03-11,2025-03-11 08:10:00,2025-03-11 17:06:00,Hadir,0,Keterangan untuk Hadir
11709,9,2025-03-11,2025-03-11 08:03:00,2025-03-11 17:29:00,Hadir,0,Keterangan untuk Hadir
11710,10,2025-03-11,2025-03-11 08:26:00,2025-03-11 17:04:00,Hadir,0,Keterangan untuk Hadir
11711,11,2025-03-11,2025-03-11 08:30:00,2025-03-11 17:00:00,Hadir,0,Keterangan untuk Hadir
11712,12,2025-03-11,2025-03-11 08:17:00,2025-03-11 17:17:00,Hadir,0,Keterangan untuk Hadir
11713,13,2025-03-11,2025-03-11 08:29:00,2025-03-11 17:07:00,Hadir,27,Keterangan untuk Hadir
11714,14,2025-03-11,2025-03-11 08:02:00,2025-03-11 17:13:00,Hadir,0,Keterangan untuk Hadir
11715,15,2025-03-11,2025-03-11 08:21:00,2025-03-11 17:08:00,Hadir,29,Keterangan untuk Hadir
11716,16,2025-03-11,2025-03-11 08:16:00,2025-03-11 17:18:00,Hadir,0,Keterangan untuk Hadir
11717,17,2025-03-11,2025-03-11 08:08:00,2025-03-11 17:27:00,Hadir,0,Keterangan untuk Hadir
11718,18,2025-03-11,2025-03-11 08:25:00,2025-03-11 17:02:00,Hadir,0,Keterangan untuk Hadir
11719,19,2025-03-11,2025-03-11 08:14:00,2025-03-11 17:24:00,Hadir,0,Keterangan untuk Hadir
11720,20,2025-03-11,2025-03-11 08:00:00,2025-03-11 17:05:00,Hadir,0,Keterangan untuk Hadir
11721,21,2025-03-11,2025-03-11 08:11:00,2025-03-11 17:20:00,Hadir,0,Keterangan untuk Hadir
11722,22,2025-03-11,2025-03-11 08:13:00,2025-03-11 17:13:00,Hadir,0,Keterangan untuk Hadir
11723,23,2025-03-11,2025-03-11 08:10:00,2025-03-11 17:07:00,Hadir,0,Keterangan untuk Hadir
11724,24,2025-03-11,2025-03-11 08:24:00,2025-03-11 17:03:00,Hadir,0,Keterangan untuk Hadir
11725,25,2025-03-11,2025-03-11 08:14:00,2025-03-11 17:18:00,Hadir,0,Keterangan untuk Hadir
11726,26,2025-03-11,2025-03-11 08:23:00,2025-03-11 17:25:00,Hadir,0,Keterangan untuk Hadir
11727,27,2025-03-11,,,Tanpa Keterangan,0,Keterangan untuk Tanpa Keterangan
11728,28,2025-03-11,2025-03-11 08:05:00,2025-03-11 17:09:00,Hadir,22,Keterangan untuk Hadir
11729,29,2025-03-11,2025-03-11 08:05:00,2025-03-11 17:00:00,Hadir,0,Keterangan untuk Hadir
11730,30,2025-03-11,2025-03-11 08:30:00,2025-03-11 17:21:00,Hadir,0,Keterangan untuk Hadir
11731,31,2025-03-11,2025-03-11 08:25:00,2025-03-11 17:20:00,Hadir,0,Keterangan untuk Hadir
11732,32,2025-03-11,2025-03-11 08:27:00,2025-03-11 17:21:00,Hadir,0,Keterangan untuk Hadir
11733,33,2025-03-11,2025-03-11 08:14:00,2025-03-11 17:27:00,Hadir,0,Keterangan untuk Hadir
11734,34,2025-03-11,2025-03-11 08:26:00,2025-03-11 17:05:00,Hadir,0,Keterangan untuk Hadir
11735,35,2025-03-11,2025-03-11 08:10:00,2025-03-11 17:30:00,Hadir,0,Keterangan untuk Hadir
11736,36,2025-03-11,,,Sakit,0,Keterangan untuk Sakit
11737,37,2025-03-11,2025-03-11 08:07:00,2025-03-11 17:22:00,Hadir,0,Keterangan untuk Hadir
11738,38,2025-03-11,2025-03-11 08:19:00,2025-03-11 17:02:00,Hadir,0,Keterangan untuk Hadir
11739,39,2025-03-11,2025-03-11 08:07:00,2025-03-11 17:01:00,Hadir,0,Keterangan untuk Hadir
11740,40,2025-03-11,2025-03-11 08:05:00,2025-03-11 17:11:00,Hadir,24,Keterangan untuk Hadir
11741,41,2025-03-11,,,Izin,0,Keterangan untuk Izin
11742,42,2025-03-11,2025-03-11 08:26:00,2025-03-11 17:04:00,Hadir,0,Keterangan untuk Hadir
11743,43,2025-03-11,2025-03-11 08:07:00,2025-03-11 17:16:00,Hadir,0,Keterangan untuk Hadir
11744,44,2025-03-11,2025-03-11 08:24:00,2025-03-11 17:29:00,Hadir,0,Keterangan untuk Hadir
11745,45,2025-03-11,2025-03-11 08:26:00,2025-03-11 17:07:00,Hadir,21,Keterangan untuk Hadir
11746,46,2025-03-11,2025-03-11 08:08:00,2025-03-11 17:06:00,Hadir,0,Keterangan untuk Hadir
11747,47,2025-03-11,2025-03-11 08:04:00,2025-03-11 17:26:00,Hadir,0,Keterangan untuk Hadir
11748,48,2025-03-11,2025-03-11 08:23:00,2025-03-11 17:16:00,Hadir,0,Keterangan untuk Hadir
11749,49,2025-03-11,,,Izin,0,Keterangan untuk Izin
11750,50,2025-03-11,2025-03-11 08:20:00,2025-03-11 17:08:00,Hadir,0,Keterangan untuk Hadir
11751,1,2025-03-12,2025-03-12 08:13:00,2025-03-12 17:20:00,Hadir,0,Keterangan untuk Hadir
11752,2,2025-03-12,2025-03-12 08:20:00,2025-03-12 17:01:00,Hadir,0,Keterangan untuk Hadir
11753,3,2025-03-12,2025-03-12 08:01:00,2025-03-12 17:24:00,Hadir,10,Keterangan untuk Hadir
11754,4,2025-03-12,2025-03-12 08:27:00,2025-03-12 17:15:00,Hadir,16,Keterangan untuk Hadir
11755,5,2025-03-12,2025-03-12 08:00:00,2025-03-12 17:26:00,Hadir,0,Keterangan untuk Hadir
11756,6,2025-03-12,2025-03-12 08:29:00,2025-03-12 17:06:00,Hadir,0,Keterangan untuk Hadir
11757,7,2025-03-12,2025-03-12 08:01:00,2025-03-12 17:19:00,Hadir,0,Keterangan untuk Hadir
11758,8,2025-03-12,,,Sakit,0,Keterangan untuk Sakit
11759,9,2025-03-12,2025-03-12 08:22:00,2025-03-12 17:07:00,Hadir,0,Keterangan untuk Hadir
11760,10,2025-03-12,2025-03-12 08:15:00,2025-03-12 17:03:00,Hadir,0,Keterangan untuk Hadir
11761,11,2025-03-12,2025-03-12 08:22:00,2025-03-12 17:00:00,Hadir,0,Keterangan untuk Hadir
11762,12,2025-03-12,,,Tanpa Keterangan,0,Keterangan untuk Tanpa Keterangan
11763,13,2025-03-12,2025-03-12 08:21:00,2025-03-12 17:28:00,Hadir,0,Keterangan untuk Hadir
11764,14,2025-03-12,2025-03-12 08:30:00,2025-03-12 17:16:00,Hadir,0,Keterangan untuk Hadir
11765,15,2025-03-12,2025-03-12 08:15:00,2025-03-12 17:24:00,Hadir,0,Keterangan untuk Hadir
11766,16,2025-03-12,2025-03-12 08:08:00,2025-03-12 17:19:00,Hadir,0,Keterangan untuk Hadir
11767,17,2025-03-12,2025-03-12 08:00:00,2025-03-12 17:14:00,Hadir,0,Keterangan untuk Hadir
11768,18,2025-03-12,2025-03-12 08:23:00,2025-03-12 17:01:00,Hadir,0,Keterangan untuk Hadir
11769,19,2025-03-12,2025-03-12 08:15:00,2025-03-12 17:08:00,Hadir,25,Keterangan untuk Hadir
11770,20,2025-03-12,2025-03-12 08:03:00,2025-03-12 17:17:00,Hadir,0,Keterangan untuk Hadir
11771,21,2025-03-12,,,Sakit,0,Keterangan untuk Sakit
11772,22,2025-03-12,2025-03-12 08:20:00,2025-03-12 17:04:00,Hadir,0,Keterangan untuk Hadir
11773,23,2025-03-12,2025-03-12 08:17:00,2025-03-12 17:21:00,Hadir,25,Keterangan untuk Hadir
11774,24,2025-03-12,2025-03-12 08:00:00,2025-03-12 17:09:00,Hadir,0,Keterangan untuk Hadir
11775,25,2025-03-12,2025-03-12 08:11:00,2025-03-12 17:03:00,Hadir,0,Keterangan untuk Hadir
11776,26,2025-03-12,2025-03-12 08:19:00,2025-03-12 17:24:00,Hadir,0,Keterangan untuk Hadir
11777,27,2025-03-12,2025-03-12 08:14:00,2025-03-12 17:11:00,Hadir,0,Keterangan untuk Hadir
11778,28,2025-03-12,2025-03-12 08:17:00,2025-03-12 17:09:00,Hadir,13,Keterangan untuk Hadir
11779,29,2025-03-12,2025-03-12 08:21:00,2025-03-12 17:23:00,Hadir,6,Keterangan untuk Hadir
11780,30,2025-03-12,,,Izin,0,Keterangan untuk Izin
11781,31,2025-03-12,2025-03-12 08:14:00,2025-03-12 17:10:00,Hadir,0,Keterangan untuk Hadir
11782,32,2025-03-12,2025-03-12 08:02:00,2025-03-12 17:07:00,Hadir,17,Keterangan untuk Hadir
11783,33,2025-03-12,2025-03-12 08:28:00,2025-03-12 17:08:00,Hadir,0,Keterangan untuk Hadir
11784,34,2025-03-12,2025-03-12 08:16:00,2025-03-12 17:07:00,Hadir,30,Keterangan untuk Hadir
11785,35,2025-03-12,2025-03-12 08:06:00,2025-03-12 17:30:00,Hadir,0,Keterangan untuk Hadir
11786,36,2025-03-12,2025-03-12 08:19:00,2025-03-12 17:11:00,Hadir,7,Keterangan untuk Hadir
11787,37,2025-03-12,2025-03-12 08:27:00,2025-03-12 17:12:00,Hadir,0,Keterangan untuk Hadir
11788,38,2025-03-12,,,Tanpa Keterangan,0,Keterangan untuk Tanpa Keterangan
11789,39,2025-03-12,2025-03-12 08:05:00,2025-03-12 17:19:00,Hadir,0,Keterangan untuk Hadir
11790,40,2025-03-12,2025-03-12 08:07:00,2025-03-12 17:09:00,Hadir,28,Keterangan untuk Hadir
11791,41,2025-03-12,2025-03-12 08:02:00,2025-03-12 17:08:00,Hadir,0,Keterangan untuk Hadir
11792,42,2025-03-12,2025-03-12 08:26:00,2025-03-12 17:23:00,Hadir,0,Keterangan untuk Hadir
11793,43,2025-03-12,2025-03-12 08:23:00,2025-03-12 17:15:00,Hadir,8,Keterangan untuk Hadir
11794,44,2025-03-12,2025-03-12 08:27:00,2025-03-12 17:14:00,Hadir,14,Keterangan untuk Hadir
11795,45,2025-03-12,,,Tanpa Keterangan,0,Keterangan untuk Tanpa Keterangan
11796,46,2025-03-12,2025-03-12 08:13:00,2025-03-12 17:14:00,Hadir,0,Keterangan untuk Hadir
11797,47,2025-03-12,2025-03-12 08:11:00,2025-03-12 17:26:00,Hadir,0,Keterangan untuk Hadir
11798,48,2025-03-12,2025-03-12 08:18:00,2025-03-12 17:15:00,Hadir,10,Keterangan untuk Hadir
11799,49,2025-03-12,2025-03-12 08:12:00,2025-03-12 17:03:00,Hadir,0,Keterangan untuk Hadir
11800,50,2025-03-12,2025-03-12 08:06:00,2025-03-12 17:24:00,Hadir,0,Keterangan untuk Hadir
11801,1,2025-03-13,2025-03-13 08:15:00,2025-03-13 17:06:00,Hadir,0,Keterangan untuk Hadir
11802,2,2025-03-13,2025-03-13 08:28:00,2025-03-13 17:27:00,Hadir,0,Keterangan untuk Hadir
11803,3,2025-03-13,2025-03-13 08:01:00,2025-03-13 17:16:00,Hadir,0,Keterangan untuk Hadir
11804,4,2025-03-13,2025-03-13 08:25:00,2025-03-13 17:03:00,Hadir,0,Keterangan untuk Hadir
11805,5,2025-03-13,2025-03-13 08:28:00,2025-03-13 17:10:00,Hadir,0,Keterangan untuk Hadir
11806,6,2025-03-13,2025-03-13 08:28:00,2025-03-13 17:06:00,Hadir,0,Keterangan untuk Hadir
11807,7,2025-03-13,,,Tanpa Keterangan,0,Keterangan untuk Tanpa Keterangan
11808,8,2025-03-13,2025-03-13 08:21:00,2025-03-13 17:16:00,Hadir,28,Keterangan untuk Hadir
11809,9,2025-03-13,2025-03-13 08:21:00,2025-03-13 17:14:00,Hadir,0,Keterangan untuk Hadir
11810,10,2025-03-13,2025-03-13 08:13:00,2025-03-13 17:30:00,Hadir,0,Keterangan untuk Hadir
11811,11,2025-03-13,2025-03-13 08:12:00,2025-03-13 17:10:00,Hadir,0,Keterangan untuk Hadir
11812,12,2025-03-13,2025-03-13 08:13:00,2025-03-13 17:07:00,Hadir,0,Keterangan untuk Hadir
11813,13,2025-03-13,2025-03-13 08:01:00,2025-03-13 17:08:00,Hadir,0,Keterangan untuk Hadir
11814,14,2025-03-13,2025-03-13 08:17:00,2025-03-13 17:29:00,Hadir,0,Keterangan untuk Hadir
11815,15,2025-03-13,2025-03-13 08:29:00,2025-03-13 17:03:00,Hadir,0,Keterangan untuk Hadir
11816,16,2025-03-13,2025-03-13 08:25:00,2025-03-13 17:15:00,Hadir,0,Keterangan untuk Hadir
11817,17,2025-03-13,2025-03-13 08:02:00,2025-03-13 17:17:00,Hadir,0,Keterangan untuk Hadir
11818,18,2025-03-13,2025-03-13 08:26:00,2025-03-13 17:03:00,Hadir,18,Keterangan untuk Hadir
11819,19,2025-03-13,2025-03-13 08:17:00,2025-03-13 17:19:00,Hadir,0,Keterangan untuk Hadir
11820,20,2025-03-13,2025-03-13 08:11:00,2025-03-13 17:29:00,Hadir,0,Keterangan untuk Hadir
11821,21,2025-03-13,2025-03-13 08:30:00,2025-03-13 17:21:00,Hadir,0,Keterangan untuk Hadir
11822,22,2025-03-13,2025-03-13 08:12:00,2025-03-13 17:00:00,Hadir,0,Keterangan untuk Hadir
11823,23,2025-03-13,2025-03-13 08:23:00,2025-03-13 17:22:00,Hadir,0,Keterangan untuk Hadir
11824,24,2025-03-13,2025-03-13 08:10:00,2025-03-13 17:28:00,Hadir,24,Keterangan untuk Hadir
11825,25,2025-03-13,2025-03-13 08:07:00,2025-03-13 17:01:00,Hadir,0,Keterangan untuk Hadir
11826,26,2025-03-13,2025-03-13 08:14:00,2025-03-13 17:28:00,Hadir,0,Keterangan untuk Hadir
11827,27,2025-03-13,2025-03-13 08:10:00,2025-03-13 17:11:00,Hadir,0,Keterangan untuk Hadir
11828,28,2025-03-13,2025-03-13 08:15:00,2025-03-13 17:26:00,Hadir,0,Keterangan untuk Hadir
11829,29,2025-03-13,2025-03-13 08:26:00,2025-03-13 17:08:00,Hadir,0,Keterangan untuk Hadir
11830,30,2025-03-13,2025-03-13 08:27:00,2025-03-13 17:03:00,Hadir,0,Keterangan untuk Hadir
11831,31,2025-03-13,2025-03-13 08:00:00,2025-03-13 17:01:00,Hadir,0,Keterangan untuk Hadir
11832,32,2025-03-13,2025-03-13 08:25:00,2025-03-13 17:14:00,Hadir,0,Keterangan untuk Hadir
11833,33,2025-03-13,2025-03-13 08:07:00,2025-03-13 17:24:00,Hadir,0,Keterangan untuk Hadir
11834,34,2025-03-13,2025-03-13 08:23:00,2025-03-13 17:13:00,Hadir,0,Keterangan untuk Hadir
11835,35,2025-03-13,2025-03-13 08:14:00,2025-03-13 17:24:00,Hadir,0,Keterangan untuk Hadir
11836,36,2025-03-13,2025-03-13 08:18:00,2025-03-13 17:13:00,Hadir,0,Keterangan untuk Hadir
11837,37,2025-03-13,2025-03-13 08:23:00,2025-03-13 17:17:00,Hadir,0,Keterangan untuk Hadir
11838,38,2025-03-13,2025-03-13 08:25:00,2025-03-13 17:09:00,Hadir,23,Keterangan untuk Hadir
11839,39,2025-03-13,2025-03-13 08:08:00,2025-03-13 17:08:00,Hadir,23,Keterangan untuk Hadir
11840,40,2025-03-13,2025-03-13 08:18:00,2025-03-13 17:26:00,Hadir,0,Keterangan untuk Hadir
11841,41,2025-03-13,2025-03-13 08:27:00,2025-03-13 17:11:00,Hadir,0,Keterangan untuk Hadir
11842,42,2025-03-13,2025-03-13 08:19:00,2025-03-13 17:15:00,Hadir,29,Keterangan untuk Hadir
11843,43,2025-03-13,2025-03-13 08:20:00,2025-03-13 17:26:00,Hadir,13,Keterangan untuk Hadir
11844,44,2025-03-13,2025-03-13 08:23:00,2025-03-13 17:30:00,Hadir,14,Keterangan untuk Hadir
11845,45,2025-03-13,2025-03-13 08:26:00,2025-03-13 17:17:00,Hadir,14,Keterangan untuk Hadir
11846,46,2025-03-13,2025-03-13 08:23:00,2025-03-13 17:07:00,Hadir,30,Keterangan untuk Hadir
11847,47,2025-03-13,2025-03-13 08:02:00,2025-03-13 17:29:00,Hadir,0,Keterangan untuk Hadir
11848,48,2025-03-13,,,Tanpa Keterangan,0,Keterangan untuk Tanpa Keterangan
11849,49,2025-03-13,2025-03-13 08:22:00,2025-03-13 17:04:00,Hadir,23,Keterangan untuk Hadir
11850,50,2025-03-13,2025-03-13 08:01:00,2025-03-13 17:25:00,Hadir,0,Keterangan untuk Hadir
11851,1,2025-03-14,2025-03-14 08:03:00,2025-03-14 17:17:00,Hadir,14,Keterangan untuk Hadir
11852,2,2025-03-14,2025-03-14 08:00:00,2025-03-14 17:24:00,Hadir,0,Keterangan untuk Hadir
11853,3,2025-03-14,2025-03-14 08:29:00,2025-03-14 17:07:00,Hadir,0,Keterangan untuk Hadir
11854,4,2025-03-14,2025-03-14 08:30:00,2025-03-14 17:29:00,Hadir,0,Keterangan untuk Hadir
11855,5,2025-03-14,2025-03-14 08:25:00,2025-03-14 17:01:00,Hadir,0,Keterangan untuk Hadir
11856,6,2025-03-14,,,Izin,0,Keterangan untuk Izin
11857,7,2025-03-14,2025-03-14 08:21:00,2025-03-14 17:12:00,Hadir,0,Keterangan untuk Hadir
11858,8,2025-03-14,2025-03-14 08:04:00,2025-03-14 17:15:00,Hadir,0,Keterangan untuk Hadir
11859,9,2025-03-14,2025-03-14 08:03:00,2025-03-14 17:04:00,Hadir,0,Keterangan untuk Hadir
11860,10,2025-03-14,2025-03-14 08:22:00,2025-03-14 17:23:00,Hadir,0,Keterangan untuk Hadir
11861,11,2025-03-14,2025-03-14 08:13:00,2025-03-14 17:06:00,Hadir,0,Keterangan untuk Hadir
11862,12,2025-03-14,2025-03-14 08:13:00,2025-03-14 17:27:00,Hadir,0,Keterangan untuk Hadir
11863,13,2025-03-14,2025-03-14 08:22:00,2025-03-14 17:14:00,Hadir,0,Keterangan untuk Hadir
11864,14,2025-03-14,2025-03-14 08:29:00,2025-03-14 17:00:00,Hadir,0,Keterangan untuk Hadir
11865,15,2025-03-14,2025-03-14 08:17:00,2025-03-14 17:20:00,Hadir,0,Keterangan untuk Hadir
11866,16,2025-03-14,2025-03-14 08:14:00,2025-03-14 17:12:00,Hadir,13,Keterangan untuk Hadir
11867,17,2025-03-14,2025-03-14 08:28:00,2025-03-14 17:14:00,Hadir,27,Keterangan untuk Hadir
11868,18,2025-03-14,,,Tanpa Keterangan,0,Keterangan untuk Tanpa Keterangan
11869,19,2025-03-14,2025-03-14 08:02:00,2025-03-14 17:12:00,Hadir,0,Keterangan untuk Hadir
11870,20,2025-03-14,2025-03-14 08:02:00,2025-03-14 17:10:00,Hadir,18,Keterangan untuk Hadir
11871,21,2025-03-14,2025-03-14 08:28:00,2025-03-14 17:15:00,Hadir,8,Keterangan untuk Hadir
11872,22,2025-03-14,2025-03-14 08:26:00,2025-03-14 17:09:00,Hadir,0,Keterangan untuk Hadir
11873,23,2025-03-14,2025-03-14 08:28:00,2025-03-14 17:16:00,Hadir,0,Keterangan untuk Hadir
11874,24,2025-03-14,2025-03-14 08:21:00,2025-03-14 17:06:00,Hadir,0,Keterangan untuk Hadir
11875,25,2025-03-14,2025-03-14 08:22:00,2025-03-14 17:29:00,Hadir,0,Keterangan untuk Hadir
11876,26,2025-03-14,2025-03-14 08:22:00,2025-03-14 17:11:00,Hadir,0,Keterangan untuk Hadir
11877,27,2025-03-14,,,Izin,0,Keterangan untuk Izin
11878,28,2025-03-14,2025-03-14 08:08:00,2025-03-14 17:00:00,Hadir,0,Keterangan untuk Hadir
11879,29,2025-03-14,2025-03-14 08:07:00,2025-03-14 17:02:00,Hadir,15,Keterangan untuk Hadir
11880,30,2025-03-14,2025-03-14 08:24:00,2025-03-14 17:21:00,Hadir,0,Keterangan untuk Hadir
11881,31,2025-03-14,,,Tanpa Keterangan,0,Keterangan untuk Tanpa Keterangan
11882,32,2025-03-14,2025-03-14 08:12:00,2025-03-14 17:10:00,Hadir,0,Keterangan untuk Hadir
11883,33,2025-03-14,2025-03-14 08:07:00,2025-03-14 17:23:00,Hadir,0,Keterangan untuk Hadir
11884,34,2025-03-14,2025-03-14 08:20:00,2025-03-14 17:20:00,Hadir,0,Keterangan untuk Hadir
11885,35,2025-03-14,2025-03-14 08:08:00,2025-03-14 17:07:00,Hadir,18,Keterangan untuk Hadir
11886,36,2025-03-14,2025-03-14 08:30:00,2025-03-14 17:30:00,Hadir,0,Keterangan untuk Hadir
11887,37,2025-03-14,2025-03-14 08:02:00,2025-03-14 17:14:00,Hadir,0,Keterangan untuk Hadir
11888,38,2025-03-14,2025-03-14 08:17:00,2025-03-14 17:28:00,Hadir,0,Keterangan untuk Hadir
11889,39,2025-03-14,,,Tanpa Keterangan,0,Keterangan untuk Tanpa Keterangan
11890,40,2025-03-14,,,Sakit,0,Keterangan untuk Sakit
11891,41,2025-03-14,2025-03-14 08:07:00,2025-03-14 17:12:00,Hadir,0,Keterangan untuk Hadir
11892,42,2025-03-14,2025-03-14 08:17:00,2025-03-14 17:24:00,Hadir,0,Keterangan untuk Hadir
11893,43,2025-03-14,2025-03-14 08:12:00,2025-03-14 17:09:00,Hadir,0,Keterangan untuk Hadir
11894,44,2025-03-14,2025-03-14 08:13:00,2025-03-14 17:03:00,Hadir,4,Keterangan untuk Hadir
11895,45,2025-03-14,2025-03-14 08:00:00,2025-03-14 17:23:00,Hadir,0,Keterangan untuk Hadir
11896,46,2025-03-14,2025-03-14 08:15:00,2025-03-14 17:00:00,Hadir,0,Keterangan untuk Hadir
11897,47,2025-03-14,2025-03-14 08:30:00,2025-03-14 17:11:00,Hadir,19,Keterangan untuk Hadir
11898,48,2025-03-14,,,Sakit,0,Keterangan untuk Sakit
11899,49,2025-03-14,2025-03-14 08:09:00,2025-03-14 17:02:00,Hadir,8,Keterangan untuk Hadir
11900,50,2025-03-14,2025-03-14 08:29:00,2025-03-14 17:21:00,Hadir,0,Keterangan untuk Hadir
11901,1,2025-03-15,2025-03-15 08:22:00,2025-03-15 17:17:00,Hadir,30,Keterangan untuk Hadir
11902,2,2025-03-15,2025-03-15 08:29:00,2025-03-15 17:29:00,Hadir,0,Keterangan untuk Hadir
11903,3,2025-03-15,2025-03-15 08:04:00,2025-03-15 17:27:00,Hadir,0,Keterangan untuk Hadir
11904,4,2025-03-15,2025-03-15 08:00:00,2025-03-15 17:01:00,Hadir,0,Keterangan untuk Hadir
11905,5,2025-03-15,2025-03-15 08:21:00,2025-03-15 17:11:00,Hadir,0,Keterangan untuk Hadir
11906,6,2025-03-15,,,Izin,0,Keterangan untuk Izin
11907,7,2025-03-15,2025-03-15 08:18:00,2025-03-15 17:27:00,Hadir,0,Keterangan untuk Hadir
11908,8,2025-03-15,2025-03-15 08:11:00,2025-03-15 17:02:00,Hadir,0,Keterangan untuk Hadir
11909,9,2025-03-15,2025-03-15 08:28:00,2025-03-15 17:16:00,Hadir,0,Keterangan untuk Hadir
11910,10,2025-03-15,2025-03-15 08:02:00,2025-03-15 17:26:00,Hadir,0,Keterangan untuk Hadir
11911,11,2025-03-15,2025-03-15 08:06:00,2025-03-15 17:08:00,Hadir,0,Keterangan untuk Hadir
11912,12,2025-03-15,2025-03-15 08:27:00,2025-03-15 17:10:00,Hadir,0,Keterangan untuk Hadir
11913,13,2025-03-15,2025-03-15 08:02:00,2025-03-15 17:19:00,Hadir,0,Keterangan untuk Hadir
11914,14,2025-03-15,2025-03-15 08:05:00,2025-03-15 17:03:00,Hadir,0,Keterangan untuk Hadir
11915,15,2025-03-15,2025-03-15 08:24:00,2025-03-15 17:02:00,Hadir,0,Keterangan untuk Hadir
11916,16,2025-03-15,2025-03-15 08:02:00,2025-03-15 17:10:00,Hadir,0,Keterangan untuk Hadir
11917,17,2025-03-15,2025-03-15 08:29:00,2025-03-15 17:13:00,Hadir,0,Keterangan untuk Hadir
11918,18,2025-03-15,2025-03-15 08:25:00,2025-03-15 17:04:00,Hadir,0,Keterangan untuk Hadir
11919,19,2025-03-15,2025-03-15 08:08:00,2025-03-15 17:28:00,Hadir,0,Keterangan untuk Hadir
11920,20,2025-03-15,2025-03-15 08:23:00,2025-03-15 17:21:00,Hadir,0,Keterangan untuk Hadir
11921,21,2025-03-15,2025-03-15 08:03:00,2025-03-15 17:08:00,Hadir,0,Keterangan untuk Hadir
11922,22,2025-03-15,2025-03-15 08:18:00,2025-03-15 17:23:00,Hadir,0,Keterangan untuk Hadir
11923,23,2025-03-15,2025-03-15 08:17:00,2025-03-15 17:08:00,Hadir,0,Keterangan untuk Hadir
11924,24,2025-03-15,,,Tanpa Keterangan,0,Keterangan untuk Tanpa Keterangan
11925,25,2025-03-15,2025-03-15 08:07:00,2025-03-15 17:14:00,Hadir,8,Keterangan untuk Hadir
11926,26,2025-03-15,2025-03-15 08:21:00,2025-03-15 17:24:00,Hadir,17,Keterangan untuk Hadir
11927,27,2025-03-15,2025-03-15 08:26:00,2025-03-15 17:23:00,Hadir,0,Keterangan untuk Hadir
11928,28,2025-03-15,2025-03-15 08:12:00,2025-03-15 17:16:00,Hadir,28,Keterangan untuk Hadir
11929,29,2025-03-15,2025-03-15 08:19:00,2025-03-15 17:07:00,Hadir,0,Keterangan untuk Hadir
